roi,policy,method,seed,N_budget,N_spawn,N_retained,retain_fraction,N_GT_evaluation_only,pred_to_gt,gt_to_pred,symmetric_chamfer,equal_cardinality_chamfer,normal_error,appearance_rmse,seam_error,fscore_0.5x,precision_0.5x,recall_0.5x,fscore_1.0x,precision_1.0x,recall_1.0x,fscore_2.0x,precision_2.0x,recall_2.0x,pruned_by
ramen_sample_017,soft,C1,0,114,114,114,1.0,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,0.9923486550332803,0.5186988274184621,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573,dist_boundary<=0.50
ramen_sample_018,soft,C1,0,117,117,86,0.7350427350427351,56,0.017330440819747328,0.04179974897690395,0.02956509489832564,0.029691006597991444,24.909210205078125,0.5282185286908451,0.3899216488245893,0.0,0.0,0.0,0.047244094487741084,0.06976744186046512,0.03571428571428571,0.4657534246571769,1.0,0.30357142857142855,mls_residual<=0.0500
ramen_sample_019,soft,C1,0,61,61,61,1.0,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.6784663178639928,0.22512653668780933,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25,dist_boundary<=0.50
ramen_sample_020,soft,C1,0,37,37,37,1.0,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.2542798344234295,0.06696461387887735,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143,dist_boundary<=0.50
ramen_sample_021,soft,C1,0,86,86,86,1.0,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,3.154629764784632e-06,3.154629764784632e-06,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857,dist_boundary<=0.50
ramen_sample_022,soft,C1,0,183,183,183,1.0,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,1.9201621703892766,0.35547937196569396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dist_boundary<=0.50
roi_B_junction,soft,C3,0,53,53,23,0.4339622641509434,53,0.044181391557365446,0.06559632440315656,0.054888857980261004,0.061711581555495124,32.345237731933594,1.3672944401970197,1.3716429616266774,0.0,0.0,0.0,0.02631578947326212,0.043478260869565216,0.018867924528301886,0.19123505976049182,0.2608695652173913,0.1509433962264151,mls_residual<=0.0500
roi_C_layered,soft,C3,0,45,45,45,1.0,69,0.010447090102054666,0.01536992764732476,0.012908508874689712,0.013417345153644337,48.63441848754883,0.22728324540187433,0.1684612043397865,0.0,0.0,0.0,0.01754385964864497,0.022222222222222223,0.014492753623188406,0.14035087719250464,0.17777777777777778,0.11594202898550725,mls_residual<=0.0500
roi_D_curved_v2,soft,C3,0,47,47,13,0.2765957446808511,160,0.019921437620198316,0.056007320313211005,0.03796437896670466,0.05975006797135313,54.06562805175781,0.9395367482181802,0.797239545229737,0.0115606936414795,0.07692307692307693,0.00625,0.03534609720165903,0.3076923076923077,0.01875,0.37779618889776884,0.9230769230769231,0.2375,mls_residual<=0.0500
ramen_sample_001,soft,C3,0,57,57,57,1.0,56,0.02145175200423474,0.01418536374941692,0.01781855787682583,0.01782283760175388,40.04258728027344,0.7424184105899844,0.6858015378462233,0.035398230087995614,0.03508771929824561,0.03571428571428571,0.13245033112536117,0.10526315789473684,0.17857142857142858,0.5393258426961686,0.42105263157894735,0.75,mls_residual<=0.0500
ramen_sample_002,soft,C3,0,67,67,67,1.0,206,0.0063641886388758175,0.006118439442732092,0.006241314040803955,0.007579540726941015,40.326927185058594,0.7355433641198881,0.7180748165509454,0.06902502156990825,0.11940298507462686,0.04854368932038835,0.2825948965337184,0.31343283582089554,0.25728155339805825,0.7272998954021995,0.7313432835820896,0.7233009708737864,mls_residual<=0.0500
ramen_sample_003,soft,C3,0,90,90,71,0.7888888888888889,56,0.04302571614040797,0.03575394376946221,0.03938982995493509,0.04115297763927215,35.81296920776367,0.917528582373088,0.8738942557822174,0.031496062991632955,0.028169014084507043,0.03571428571428571,0.0944881889758849,0.08450704225352113,0.10714285714285714,0.3633860977283397,0.3380281690140845,0.39285714285714285,mls_residual<=0.0500
ramen_sample_004,soft,C3,0,26,26,23,0.8846153846153846,56,0.03673185171051379,0.02971767840767119,0.03322476505909249,0.03510987572631529,55.73295211791992,1.017466451597177,0.8466071677813658,0.11799410029453694,0.17391304347826086,0.08928571428571429,0.3174603174598539,0.43478260869565216,0.25,0.6572769953046674,0.6086956521739131,0.7142857142857143,mls_residual<=0.0500
ramen_sample_005,soft,C3,0,88,88,70,0.7954545454545454,56,0.042109896474320514,0.04938945722839551,0.045749676851358015,0.04610202547382938,54.38446044921875,0.7779144907181595,0.8290587616247898,0.0,0.0,0.0,0.04761904761855379,0.04285714285714286,0.05357142857142857,0.35463029432828785,0.37142857142857144,0.3392857142857143,mls_residual<=0.0500
ramen_sample_006,soft,C3,0,83,83,81,0.9759036144578314,56,0.02713084523966531,0.02253429751196431,0.024832571375814808,0.0253497969801892,39.3719596862793,0.7974160705215487,0.7389084956193739,0.058394160583458254,0.04938271604938271,0.07142857142857142,0.1690507152140658,0.16049382716049382,0.17857142857142858,0.6613466334159601,0.6296296296296297,0.6964285714285714,mls_residual<=0.0500
ramen_sample_007,soft,C3,0,92,92,81,0.8804347826086957,56,0.060804632374297105,0.0606465399556715,0.0607255861649843,0.06131560228875159,52.179534912109375,0.28514226619356287,0.1897436439189605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mls_residual<=0.0500
ramen_sample_008,soft,C3,0,53,53,21,0.39622641509433965,56,0.04414571831989957,0.06735062254177807,0.05574817043083882,0.07050858283538157,69.20183563232422,1.2391761239477108,1.4084940467730556,0.05714285714253715,0.14285714285714285,0.03571428571428571,0.13605442176834467,0.2857142857142857,0.08928571428571429,0.6037735849051818,0.7619047619047619,0.5,mls_residual<=0.0500
ramen_sample_009,soft,C3,0,77,77,67,0.8701298701298701,56,0.047950615105285754,0.06268154902188457,0.05531608206358516,0.057041236987772984,54.65251159667969,0.585838620039976,0.40801526940343785,0.0,0.0,0.0,0.0,0.0,0.0,0.2898550724633303,0.44776119402985076,0.21428571428571427,mls_residual<=0.0500
ramen_sample_010,soft,C3,0,112,112,112,1.0,128,0.018530493293882882,0.009686653662872136,0.014108573478377509,0.014329116071435192,52.24885940551758,1.13241930259722,0.9736338520030249,0.02499999999950222,0.026785714285714284,0.0234375,0.1560283687938305,0.14285714285714285,0.171875,0.5376838235289688,0.4017857142857143,0.8125,mls_residual<=0.0500
ramen_sample_011,soft,C3,0,123,123,123,1.0,101,0.01866447088232375,0.010974417953632042,0.014819444417977896,0.015071280578464763,58.117496490478516,1.283286898978263,1.3471666314209276,0.017857142856647683,0.016260162601626018,0.019801980198019802,0.22655878153215703,0.17073170731707318,0.33663366336633666,0.6050637829432418,0.5203252032520326,0.7227722772277227,mls_residual<=0.0500
ramen_sample_012,soft,C3,0,133,133,133,1.0,186,0.007835120908402972,0.008097186995098567,0.007966153951750769,0.008194472465723662,38.74702453613281,0.7861656384310274,0.7435611333774952,0.04630012401771585,0.06015037593984962,0.03763440860215054,0.26137329110941027,0.2706766917293233,0.25268817204301075,0.6156825417660015,0.6240601503759399,0.6075268817204301,mls_residual<=0.0500
ramen_sample_013,soft,C3,0,197,197,148,0.751269035532995,56,0.1519930852481702,0.10462872651291368,0.12831090588054195,0.13523665843108948,67.66930389404297,0.7470875723951169,0.6871790724129637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mls_residual<=0.0500
ramen_sample_014,soft,C3,0,72,72,72,1.0,95,0.009116711592666237,0.014032906888444906,0.01157480924055557,0.011696767618174054,46.03624725341797,0.24454477177208458,0.4405358730965568,0.07150153217518992,0.06944444444444445,0.07368421052631578,0.33057851239622704,0.4444444444444444,0.2631578947368421,0.7493462831523042,0.9444444444444444,0.6210526315789474,mls_residual<=0.0500
ramen_sample_015,soft,C3,0,94,94,94,1.0,60,0.02431798357634493,0.018839224638561067,0.021578604107453,0.021971915895147173,66.11351776123047,0.7413216920546433,0.7914446453165124,0.0,0.0,0.0,0.03896103896056333,0.031914893617021274,0.05,0.16901408450659475,0.1276595744680851,0.25,mls_residual<=0.0500
ramen_sample_016,soft,C3,0,133,133,133,1.0,177,0.014194542587260689,0.011181854004456508,0.0126881982958586,0.013396506034629838,62.42207336425781,0.8302499279048504,0.946899603336844,0.05806451612854233,0.06766917293233082,0.05084745762711865,0.23498279968196775,0.2781954887218045,0.2033898305084746,0.7110049275790132,0.6992481203007519,0.7231638418079096,mls_residual<=0.0500
ramen_sample_017,soft,C3,0,114,114,114,1.0,56,0.021044343408821272,0.021715179092396914,0.021379761250609093,0.021578817405651027,59.163124084472656,0.7953768828632582,0.6108365284277971,0.0,0.0,0.0,0.06075949367039507,0.07017543859649122,0.05357142857142857,0.5486725663711813,0.543859649122807,0.5535714285714286,mls_residual<=0.0500
ramen_sample_018,soft,C3,0,117,117,100,0.8547008547008547,56,0.0364319555769211,0.026854872486376666,0.03164341403164889,0.03303197272707943,42.53141784667969,0.7967760355436821,0.7722779950127124,0.012820512820052598,0.01,0.017857142857142856,0.09395973154318274,0.07,0.14285714285714285,0.45136186770378844,0.4,0.5178571428571429,mls_residual<=0.0500
ramen_sample_019,soft,C3,0,61,61,61,1.0,56,0.02740010031432141,0.016724955993436062,0.022062528153878734,0.023192530186315376,29.446908950805664,1.0897942560878935,1.1369341669973634,0.01709401709351801,0.01639344262295082,0.017857142857142856,0.23873610298372408,0.19672131147540983,0.30357142857142855,0.6182045407202432,0.45901639344262296,0.9464285714285714,mls_residual<=0.0500
ramen_sample_020,soft,C3,0,37,37,36,0.972972972972973,56,0.0423978249843933,0.028888404122659004,0.03564311455352615,0.03814408116368813,42.609012603759766,0.7375971594335865,0.7450221012486645,0.02173913043430624,0.027777777777777776,0.017857142857142856,0.11764705882303114,0.1111111111111111,0.125,0.4705882352936194,0.4444444444444444,0.5,mls_residual<=0.0500
ramen_sample_021,soft,C3,0,86,86,86,1.0,56,0.013210612870916004,0.023707558025295578,0.018459085448105792,0.018774029517520895,64.3104248046875,0.33279572321536827,0.33279572321536827,0.0,0.0,0.0,0.08849557522076747,0.11627906976744186,0.07142857142857142,0.4197530864193631,0.7906976744186046,0.2857142857142857,mls_residual<=0.0500
ramen_sample_022,soft,C3,0,183,183,183,1.0,59,0.039667626523611756,0.06414147833116167,0.051904552427386716,0.05179848674653395,52.59418869018555,1.9794225857878085,0.5280234259734978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mls_residual<=0.0500
roi_B_junction,adaptive,C1,0,53,53,53,1.0,53,0.04073945664226624,0.08312762443568988,0.061933540538978066,0.061933540538978066,19.503082275390625,1.6600983761195713,1.6628994634651615,0.0,0.0,0.0,0.0,0.0,0.0,0.09533267130062784,0.3018867924528302,0.05660377358490566,dist_boundary<=0.50
roi_C_layered,adaptive,C1,0,45,45,45,1.0,69,0.009989341235944485,0.01814833069541946,0.014068835965681972,0.014617178494682746,44.81156539916992,0.23063688709500824,0.13335679711647222,0.0,0.0,0.0,0.04395604395554401,0.044444444444444446,0.043478260869565216,0.19512195121901965,0.2222222222222222,0.17391304347826086,dist_boundary<=0.50
roi_D_curved_v2,adaptive,C1,0,47,47,13,0.2765957446808511,160,0.019921437620198316,0.056007320313211005,0.03796437896670466,0.05975006797135313,54.06562805175781,0.9026401152747632,0.7518898171156349,0.0115606936414795,0.07692307692307693,0.00625,0.03534609720165903,0.3076923076923077,0.01875,0.37779618889776884,0.9230769230769231,0.2375,mls_residual<=0.0500
ramen_sample_001,adaptive,C1,0,57,57,57,1.0,56,0.012025198033970319,0.021479695178982607,0.016752446606476463,0.016737499014232087,54.8961067199707,0.43912407242440665,0.2944530196591441,0.0,0.0,0.0,0.060273972602476175,0.19298245614035087,0.03571428571428571,0.5213270142176152,0.9649122807017544,0.35714285714285715,dist_boundary<=0.50
ramen_sample_002,adaptive,C1,0,67,67,67,1.0,206,0.0036906527688618414,0.007797117480302233,0.005743885124582037,0.006180701899077653,52.0365104675293,0.7791187854380986,0.3904360372027961,0.06593406593369555,0.13432835820895522,0.043689320388349516,0.3351955307258531,0.5970149253731343,0.23300970873786409,0.7590361445778422,1.0,0.6116504854368932,dist_boundary<=0.50
ramen_sample_003,adaptive,C1,0,90,90,22,0.24444444444444444,56,0.03460089318742633,0.0761308942621539,0.055365893724790116,0.0632009404989694,36.10917282104492,0.5896598735236069,0.5571173133380825,0.0,0.0,0.0,0.025641025640620638,0.045454545454545456,0.017857142857142856,0.09338521400755827,0.36363636363636365,0.05357142857142857,mls_residual<=0.0500
ramen_sample_004,adaptive,C1,0,26,26,26,1.0,56,0.01880372489418108,0.029328973602727442,0.02406634924845426,0.025288285953540535,59.22617721557617,0.41795588345613416,0.10940155345101824,0.02439024390200595,0.038461538461538464,0.017857142857142856,0.3658536585361523,0.5769230769230769,0.26785714285714285,0.8426966292129907,0.9615384615384616,0.75,dist_boundary<=0.50
ramen_sample_005,adaptive,C1,0,88,88,88,1.0,56,0.03162603951290127,0.039234057658022174,0.035430048585461726,0.0367281367863318,48.30207824707031,0.7734141771373091,0.6747632495197845,0.0,0.0,0.0,0.03488372092973282,0.03409090909090909,0.03571428571428571,0.2884615384610503,0.3409090909090909,0.25,dist_boundary<=0.50
ramen_sample_006,adaptive,C1,0,83,83,83,1.0,56,0.018154599311059807,0.039470541723366386,0.028812570517213094,0.02945854079950467,25.377426147460938,0.3687038419082529,0.30283292921906924,0.08205128205079311,0.0963855421686747,0.07142857142857142,0.1759259259254527,0.2289156626506024,0.14285714285714285,0.5454545454541487,1.0,0.375,dist_boundary<=0.50
ramen_sample_007,adaptive,C1,0,92,92,92,1.0,56,0.07655898598467768,0.0756324923917412,0.07609573918820944,0.07646097146599434,34.80751037597656,0.35337338273555124,0.30055001297685713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dist_boundary<=0.50
ramen_sample_008,adaptive,C1,0,53,53,25,0.4716981132075472,56,0.044411449898353654,0.09099019874505919,0.06770082432170642,0.071919401504942,59.916839599609375,0.8532180022275708,0.6755053975947427,0.024691358024264594,0.04,0.017857142857142856,0.08450704225318788,0.2,0.05357142857142857,0.4061895551253586,0.84,0.26785714285714285,mls_residual<=0.0500
ramen_sample_009,adaptive,C1,0,77,77,77,1.0,56,0.03166277006183881,0.09004939874618934,0.06085608440401408,0.061097430125096656,62.65262985229492,0.5192812005298573,0.1385730368484226,0.0,0.0,0.0,0.030981067125415505,0.11688311688311688,0.017857142857142856,0.3986710963451342,0.7792207792207793,0.26785714285714285,dist_boundary<=0.50
ramen_sample_010,adaptive,C1,0,112,112,112,1.0,128,0.006151287115813929,0.02099195434159637,0.01357162072870515,0.01401360661819969,58.52772903442383,0.6098346297432511,0.44102795583506627,0.05128205128175674,0.14285714285714285,0.03125,0.1944894651536884,0.5714285714285714,0.1171875,0.483076263924222,0.9821428571428571,0.3203125,dist_boundary<=0.50
ramen_sample_011,adaptive,C1,0,123,123,123,1.0,101,0.009619909423307425,0.016638691020610625,0.013129300221959024,0.013140930256064894,55.51252746582031,1.411357235727704,0.691485990624276,0.031047865458750705,0.032520325203252036,0.0297029702970297,0.15625652809652368,0.2764227642276423,0.10891089108910891,0.4844798657713912,0.8048780487804879,0.3465346534653465,dist_boundary<=0.50
ramen_sample_012,adaptive,C1,0,133,133,133,1.0,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.47494137187508484,0.4889527261412188,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344,dist_boundary<=0.50
ramen_sample_013,adaptive,C1,0,197,197,197,1.0,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7159356372985684,0.53122681193684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dist_boundary<=0.50
ramen_sample_014,adaptive,C1,0,72,72,72,1.0,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.31915440278543716,0.2846842818190142,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527,dist_boundary<=0.50
ramen_sample_015,adaptive,C1,0,94,94,94,1.0,60,0.016379499132924902,0.0424999283992322,0.029439713766078554,0.029406954458863113,63.63125991821289,0.5144702377538332,0.31596271094750955,0.0,0.0,0.0,0.0,0.0,0.0,0.05973451327414994,0.2872340425531915,0.03333333333333333,dist_boundary<=0.50
ramen_sample_016,adaptive,C1,0,133,133,133,1.0,177,0.008814996541982562,0.02619188353481837,0.017503440038400465,0.017598319358941978,49.85036087036133,0.5148620862837278,0.8559005355940663,0.008213552360999271,0.015037593984962405,0.005649717514124294,0.0583941605837027,0.21052631578947367,0.03389830508474576,0.3448840187843987,0.9849624060150376,0.20903954802259886,dist_boundary<=0.50
ramen_sample_017,adaptive,C1,0,114,114,114,1.0,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,1.017787521642374,0.4936638582027711,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573,dist_boundary<=0.50
ramen_sample_018,adaptive,C1,0,117,117,86,0.7350427350427351,56,0.017330440819747328,0.04179974897690395,0.02956509489832564,0.029691006597991444,24.909210205078125,0.5114914842536471,0.373640313499784,0.0,0.0,0.0,0.047244094487741084,0.06976744186046512,0.03571428571428571,0.4657534246571769,1.0,0.30357142857142855,mls_residual<=0.0500
ramen_sample_019,adaptive,C1,0,61,61,61,1.0,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.6640423808403871,0.20520692399083745,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25,dist_boundary<=0.50
ramen_sample_020,adaptive,C1,0,37,37,37,1.0,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.2551394267752229,0.0716631888460519,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143,dist_boundary<=0.50
ramen_sample_021,adaptive,C1,0,86,86,86,1.0,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,2.649148934807761e-06,2.649148934807761e-06,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857,dist_boundary<=0.50
ramen_sample_022,adaptive,C1,0,183,183,183,1.0,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,1.9393095324595038,0.3737098760038442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dist_boundary<=0.50
roi_B_junction,adaptive,C3,0,53,53,23,0.4339622641509434,53,0.044181391557365446,0.06559632440315656,0.054888857980261004,0.061711581555495124,32.345237731933594,1.3667718121135939,1.3711219789177513,0.0,0.0,0.0,0.02631578947326212,0.043478260869565216,0.018867924528301886,0.19123505976049182,0.2608695652173913,0.1509433962264151,mls_residual<=0.0500
roi_C_layered,adaptive,C3,0,45,45,45,1.0,69,0.010447090102054666,0.01536992764732476,0.012908508874689712,0.013417345153644337,48.63441848754883,0.22613541896634798,0.1688497026962205,0.0,0.0,0.0,0.01754385964864497,0.022222222222222223,0.014492753623188406,0.14035087719250464,0.17777777777777778,0.11594202898550725,mls_residual<=0.0500
roi_D_curved_v2,adaptive,C3,0,47,47,13,0.2765957446808511,160,0.019921437620198316,0.056007320313211005,0.03796437896670466,0.05975006797135313,54.06562805175781,0.9410552900448744,0.7989730551197972,0.0115606936414795,0.07692307692307693,0.00625,0.03534609720165903,0.3076923076923077,0.01875,0.37779618889776884,0.9230769230769231,0.2375,mls_residual<=0.0500
ramen_sample_001,adaptive,C3,0,57,57,57,1.0,56,0.01962789648258328,0.014321855153758683,0.016974875818170983,0.016753293360735902,39.3087272644043,0.7788317200541843,0.7080820645235094,0.023668639052807396,0.03508771929824561,0.017857142857142856,0.1946902654862257,0.19298245614035087,0.19642857142857142,0.6286836935162065,0.5614035087719298,0.7142857142857143,mls_residual<=0.0500
ramen_sample_002,adaptive,C3,0,67,67,67,1.0,206,0.005454222064360705,0.00654531582075679,0.005999768942558747,0.007232977333029696,41.93547439575195,0.7289733930789211,0.6939571970499906,0.07326007325970288,0.14925373134328357,0.04854368932038835,0.3029622980246655,0.40298507462686567,0.24271844660194175,0.7228915662645656,0.8059701492537313,0.6553398058252428,mls_residual<=0.0500
ramen_sample_003,adaptive,C3,0,90,90,64,0.7111111111111111,56,0.04318156366032105,0.03763719533712636,0.0404093794987237,0.040039577935665066,40.62551498413086,0.888113637452374,0.8866282870389235,0.0,0.0,0.0,0.08333333333283555,0.078125,0.08928571428571429,0.3670212765952449,0.359375,0.375,mls_residual<=0.0500
ramen_sample_004,adaptive,C3,0,26,26,25,0.9615384615384616,56,0.04661060616854014,0.024394719795880964,0.03550266298221055,0.03735915242311815,52.64995193481445,1.0411982000709588,0.8028149070613442,0.11461318051529956,0.16,0.08928571428571429,0.4052863436118349,0.4,0.4107142857142857,0.5853658536580606,0.48,0.75,mls_residual<=0.0500
ramen_sample_005,adaptive,C3,0,88,88,70,0.7954545454545454,56,0.042226547406442466,0.05177984236123674,0.047003194883839604,0.047189390432906236,53.038047790527344,0.7328245156652087,0.7553774617574233,0.015873015872522045,0.014285714285714285,0.017857142857142856,0.04761904761855379,0.04285714285714286,0.05357142857142857,0.2993197278906576,0.3142857142857143,0.2857142857142857,mls_residual<=0.0500
ramen_sample_006,adaptive,C3,0,83,83,83,1.0,56,0.032010945158675065,0.02241645583758034,0.027213700498127703,0.02839711502984798,43.15224075317383,0.7542143528213406,0.6352169456299892,0.06535947712368662,0.060240963855421686,0.07142857142857142,0.16873156342136622,0.13253012048192772,0.23214285714285715,0.6308747282149302,0.5542168674698795,0.7321428571428571,mls_residual<=0.0500
ramen_sample_007,adaptive,C3,0,92,92,66,0.717391304347826,56,0.07972880473621895,0.07311722679633122,0.07642301576627508,0.07657392441462979,44.038787841796875,0.3198310641999344,0.1881644089922408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mls_residual<=0.0500
ramen_sample_008,adaptive,C3,0,53,53,23,0.4339622641509434,56,0.054336396178867256,0.06987637966189672,0.06210638792038199,0.07537862771894685,63.33528518676758,1.3883085278675702,1.2809437957283796,0.0506329113919923,0.08695652173913043,0.03571428571428571,0.14354066985601704,0.21739130434782608,0.10714285714285714,0.5267727930530546,0.6086956521739131,0.4642857142857143,mls_residual<=0.0500
ramen_sample_009,adaptive,C3,0,77,77,72,0.935064935064935,56,0.0490353428217142,0.05884281235178649,0.053939077586750345,0.05386019503701577,57.00320053100586,0.5921201336520995,0.42239026997867735,0.0,0.0,0.0,0.015624999999507814,0.013888888888888888,0.017857142857142856,0.2763157894732261,0.3888888888888889,0.21428571428571427,mls_residual<=0.0500
ramen_sample_010,adaptive,C3,0,112,112,112,1.0,128,0.019230083584843953,0.009887100027348678,0.014558591806096316,0.014747093095960529,49.74679183959961,1.1456132129809893,0.9943740183853494,0.019736842104797783,0.026785714285714284,0.015625,0.19499999999950082,0.1875,0.203125,0.5421374764590529,0.41964285714285715,0.765625,mls_residual<=0.0500
ramen_sample_011,adaptive,C3,0,123,123,123,1.0,101,0.017282454414626777,0.012000789682231255,0.014641622048429016,0.015176649494355732,55.06584930419922,1.2320463695897554,1.2447541876067363,0.03571428571379054,0.032520325203252036,0.039603960396039604,0.2053571428566477,0.18699186991869918,0.22772277227722773,0.6262471220255961,0.5853658536585366,0.6732673267326733,mls_residual<=0.0500
ramen_sample_012,adaptive,C3,0,133,133,133,1.0,186,0.007892234725115325,0.008374906912412175,0.008133570818763751,0.008407854696657592,39.499061584472656,0.7734132728969316,0.6987593688932578,0.06269592476440408,0.07518796992481203,0.053763440860215055,0.22408863473860408,0.24812030075187969,0.20430107526881722,0.618407445707882,0.6917293233082706,0.5591397849462365,mls_residual<=0.0500
ramen_sample_013,adaptive,C3,0,197,197,150,0.7614213197969543,56,0.14307577743463903,0.11303927223227932,0.12805752483345917,0.12798379924004055,65.95548248291016,0.6941531772894736,0.6472607449391341,0.0,0.0,0.0,0.0,0.0,0.0,0.00970873786368178,0.006666666666666667,0.017857142857142856,mls_residual<=0.0500
ramen_sample_014,adaptive,C3,0,72,72,72,1.0,95,0.009116711592666237,0.014032906888444906,0.01157480924055557,0.011696767618174054,46.03624725341797,0.2774060980545898,0.37770971696755284,0.07150153217518992,0.06944444444444445,0.07368421052631578,0.33057851239622704,0.4444444444444444,0.2631578947368421,0.7493462831523042,0.9444444444444444,0.6210526315789474,mls_residual<=0.0500
ramen_sample_015,adaptive,C3,0,94,94,94,1.0,60,0.024223908801522635,0.020747718997077152,0.022485813899299892,0.022581787153283267,63.76359939575195,0.7636319759961705,0.8307358826626591,0.0,0.0,0.0,0.03896103896056333,0.031914893617021274,0.05,0.11290322580608482,0.07446808510638298,0.23333333333333334,mls_residual<=0.0500
ramen_sample_016,adaptive,C3,0,133,133,133,1.0,177,0.012905951792558875,0.014290574415519152,0.013598263104039013,0.01401282257372442,57.93355178833008,0.8678330156897969,1.008796185992983,0.0,0.0,0.0,0.20645161290273586,0.24060150375939848,0.1807909604519774,0.6441824507146255,0.7593984962406015,0.559322033898305,mls_residual<=0.0500
ramen_sample_017,adaptive,C3,0,114,114,114,1.0,56,0.020177669565803392,0.021229521687634638,0.020703595626719015,0.022181824303760037,56.78821563720703,0.8409549886721245,0.6204858794654656,0.011764705881911142,0.008771929824561403,0.017857142857142856,0.0785854616890946,0.07017543859649122,0.08928571428571429,0.6048780487799921,0.6666666666666666,0.5535714285714286,mls_residual<=0.0500
ramen_sample_018,adaptive,C3,0,117,117,98,0.8376068376068376,56,0.03760313811046157,0.0254574054843987,0.031530271797430134,0.034884212955367984,42.06757736206055,0.7419721941893922,0.7406032812531295,0.025974025973563165,0.02040816326530612,0.03571428571428571,0.09266409266360179,0.08163265306122448,0.10714285714285714,0.5162180814349839,0.4489795918367347,0.6071428571428571,mls_residual<=0.0500
ramen_sample_019,adaptive,C3,0,61,61,61,1.0,56,0.026338359127793077,0.016403024379767508,0.021370691753780292,0.020911471923625934,32.5191535949707,0.9712809637108343,1.0987828254075536,0.034188034187535105,0.03278688524590164,0.03571428571428571,0.3201391909521124,0.26229508196721313,0.4107142857142857,0.6750248756214317,0.5245901639344263,0.9464285714285714,mls_residual<=0.0500
ramen_sample_020,adaptive,C3,0,37,37,36,0.972972972972973,56,0.0423978249843933,0.028888404122659004,0.03564311455352615,0.03814408116368813,42.609012603759766,0.7276423032029251,0.7408129987451451,0.02173913043430624,0.027777777777777776,0.017857142857142856,0.11764705882303114,0.1111111111111111,0.125,0.4705882352936194,0.4444444444444444,0.5,mls_residual<=0.0500
ramen_sample_021,adaptive,C3,0,86,86,86,1.0,56,0.013210612870916004,0.023707558025295578,0.018459085448105792,0.018774029517520895,64.3104248046875,0.3327957231884766,0.3327957231884766,0.0,0.0,0.0,0.08849557522076747,0.11627906976744186,0.07142857142857142,0.4197530864193631,0.7906976744186046,0.2857142857142857,mls_residual<=0.0500
